start,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.5042824149131775,0.5191822648048401,0.5022100806236267,0.5528854727745056,0.580723226070404,0.5491963028907776,0.603954553604126,0.6004133224487305,0.6022412776947021,0.5951642990112305,0.6078108549118042,0.5515046119689941,0.6061623096466064,0.5674979090690613,0.5473337769508362,0.630232036113739,0.626027524471283,0.5764413475990295,0.6334133744239807,0.6732504963874817,0.638990581035614,0.6328923106193542,0.6487895250320435,0.6098663806915283,0.6537309288978577,0.6263936161994934
1,0.5270276069641113,0.5050447583198547,0.5268790125846863,0.5412125587463379,0.5870463848114014,0.5697448253631592,0.5738038420677185,0.5599896311759949,0.575445830821991,0.5841720104217529,0.6212310791015625,0.6393174529075623,0.593407154083252,0.5738505721092224,0.598742663860321,0.6633255481719971,0.609360933303833,0.5892329812049866,0.6283125281333923,0.6538661122322083,0.6265561580657959,0.6300933957099915,0.7021737694740295,0.6293081641197205,0.6248251795768738,0.6878525614738464
2,0.5772957801818848,0.5382668375968933,0.556172251701355,0.5509870648384094,0.5692703127861023,0.6396869421005249,0.6007432341575623,0.5874295234680176,0.5900102257728577,0.5266035795211792,0.5411586165428162,0.5580903887748718,0.6528971195220947,0.6185818910598755,0.6219518780708313,0.6283323764801025,0.5598071217536926,0.6150915622711182,0.6000474095344543,0.6244295239448547,0.6426827907562256,0.6729184985160828,0.6351463198661804,0.6449488997459412,0.6705739498138428,0.7001411318778992
3,0.4802227914333343,0.5184535980224609,0.5565440058708191,0.5868214964866638,0.5561837553977966,0.5984651446342468,0.6116401553153992,0.5496165156364441,0.5711222290992737,0.5844446420669556,0.5962483286857605,0.6273230910301208,0.6233037114143372,0.5739057660102844,0.5787229537963867,0.6535934805870056,0.6152054071426392,0.6380935311317444,0.616193413734436,0.6458591818809509,0.6566886305809021,0.6143553256988525,0.7061948180198669,0.6716936230659485,0.6489640474319458,0.6796066164970398
4,0.4842987954616546,0.5480977296829224,0.5237969160079956,0.514819324016571,0.5587301850318909,0.5124388337135315,0.5983688235282898,0.5619981288909912,0.5487463474273682,0.5924583673477173,0.5977078676223755,0.549324631690979,0.594468891620636,0.5683057904243469,0.5758829712867737,0.6117970943450928,0.6030898690223694,0.6075923442840576,0.6243062615394592,0.596831738948822,0.652782678604126,0.5810125470161438,0.6613535284996033,0.68815678358078,0.6508751511573792,0.6785788536071777
5,0.5285655856132507,0.4704016745090484,0.5579433441162109,0.5429914593696594,0.5593850612640381,0.5592570900917053,0.543586790561676,0.5983330607414246,0.5967345237731934,0.5397046208381653,0.585103452205658,0.6389588117599487,0.5951715111732483,0.5479971766471863,0.6346859931945801,0.579444408416748,0.6058681607246399,0.560950756072998,0.5679172873497009,0.6677560210227966,0.5764976143836975,0.6214354038238525,0.6565346121788025,0.7025596499443054,0.6736774444580078,0.6457048058509827
6,0.513136088848114,0.5158004760742188,0.4922657310962677,0.5275054574012756,0.5736100673675537,0.5192270874977112,0.5780501961708069,0.571028470993042,0.5653448104858398,0.5559038519859314,0.5655130743980408,0.616490364074707,0.5703593492507935,0.5967498421669006,0.6074617505073547,0.553471565246582,0.6112077236175537,0.5965220928192139,0.6301085948944092,0.6186060309410095,0.5946571230888367,0.6304283738136292,0.6738602519035339,0.6941861510276794,0.6904642581939697,0.6742448806762695
7,0.5505072474479675,0.5782568454742432,0.5153942704200745,0.5257970690727234,0.5198644399642944,0.5723775029182434,0.6052191853523254,0.5854963660240173,0.598196268081665,0.5887930989265442,0.6159306168556213,0.5701466202735901,0.6209128499031067,0.5927664637565613,0.6688717007637024,0.6239067912101746,0.6142163872718811,0.6222379803657532,0.5959596037864685,0.6193864941596985,0.6004515290260315,0.6264663338661194,0.5974059104919434,0.6796496510505676,0.7245752811431885,0.6694143414497375
8,0.4903261959552765,0.5016840100288391,0.4989411532878876,0.5109635591506958,0.5659821629524231,0.5649860501289368,0.5549054145812988,0.5675792098045349,0.5605207085609436,0.571620762348175,0.5682563185691833,0.5897119045257568,0.614469587802887,0.6520556807518005,0.6165233254432678,0.6245015263557434,0.5968638062477112,0.5842592716217041,0.5770761370658875,0.630883514881134,0.5805409550666809,0.6228877902030945,0.621579647064209,0.6268017888069153,0.6376529335975647,0.6896333694458008
