start,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.39485982,0.46310437,0.4787535,0.43243244,0.43918917,0.45525295,0.4814815,0.446875,0.47894734,0.44067797,0.4957627,0.44982705,0.48972604,0.4360587,0.45,0.4493827,0.5416667,0.46428567,0.44318184,0.46310437,0.5335821,0.49242425,0.4678663,0.49056605,0.45348835,0.609375
1,0.4089888,0.4733894,0.45567012,0.45119306,0.4814815,0.4970588,0.46987954,0.45348835,0.53424656,0.51123595,0.45923913,0.609375,0.4360587,0.4761905,0.44731185,0.5652174,0.46245062,0.4814815,0.4094488,0.51811594,0.5508475,0.4875,0.46263343,0.44827592,0.41776937,0.40444446
2,0.4814815,0.43243244,0.45119306,0.5058366,0.44067797,0.45945942,0.5315985,0.44827592,0.44150943,0.45567012,0.4397463,0.45119306,0.4360587,0.4678663,0.49242425,0.55859375,0.528125,0.4678663,0.5017544,0.51811594,0.59090906,0.51704544,0.44067797,0.44356954,0.55,0.5241936
3,0.44466802,0.5551602,0.48563218,0.45945942,0.44731185,0.46310437,0.44,0.44067797,0.53993607,0.4397463,0.46310437,0.49480972,0.5223214,0.44827586,0.44067797,0.4957627,0.47101447,0.49652776,0.49322492,0.4397463,0.46331236,0.49211353,0.4360587,0.5223214,0.52000004,0.5531915
4,0.47272727,0.44473684,0.46331236,0.45945942,0.5337243,0.48148152,0.4678663,0.49652776,0.4911839,0.45945942,0.4397463,0.50485444,0.4678663,0.49056605,0.4911839,0.48563218,0.44498777,0.45567012,0.45843825,0.44111776,0.43243244,0.5335821,0.53181815,0.528125,0.47101447,0.45945942
5,0.42299348,0.5017544,0.46310437,0.45034644,0.4360587,0.43112242,0.48972604,0.4693141,0.4360587,0.4980843,0.441358,0.46331236,0.4678663,0.46331236,0.43597558,0.48148152,0.41489363,0.49652776,0.4678663,0.43046355,0.50980395,0.44827592,0.45414847,0.45514223,0.4493827,0.43243244
6,0.45217395,0.4814815,0.46331236,0.5114754,0.4397463,0.4519428,0.45110416,0.43243244,0.47560975,0.45945942,0.47508308,0.4401042,0.5131579,0.4577465,0.45945942,0.46331236,0.4986301,0.4397463,0.49480972,0.51071423,0.53278685,0.5766129,0.4360587,0.5241936,0.5709459,0.58035713
7,0.45253164,0.46310437,0.45686907,0.46310437,0.46310437,0.4892473,0.48327142,0.4397463,0.45799458,0.45747802,0.4454829,0.45843825,0.44318184,0.43046355,0.44067797,0.45567012,0.45567012,0.41154557,0.45945942,0.49652776,0.49056605,0.44498777,0.4360587,0.6163793,0.4779412,0.5335821
8,0.43896103,0.44498777,0.44356954,0.42058825,0.46310437,0.43820223,0.47215497,0.44318178,0.46310437,0.5162455,0.4898551,0.45843825,0.49618322,0.47560975,0.4397463,0.45882356,0.44520548,0.45882356,0.4684685,0.4678663,0.55859375,0.4397463,0.4397463,0.3939394,0.44067797,0.49618322
9,0.45945942,0.4397463,0.47215497,0.5029762,0.4859813,0.45614034,0.4911839,0.47508308,0.50485444,0.43072286,0.4627832,0.47560975,0.44982705,0.5416667,0.43771043,0.4984026,0.4397463,0.44498777,0.4761905,0.48628432,0.48628432,0.5270271,0.53278685,0.45945942,0.42276427,0.53278685
10,0.45119306,0.44192636,0.43213296,0.4698795,0.4787535,0.46428567,0.46331236,0.4814815,0.46944442,0.5131579,0.4678663,0.4831081,0.46331236,0.46331236,0.4859813,0.42559525,0.4911839,0.46885246,0.44,0.48000005,0.45,0.515873,0.57017547,0.609375,0.5252526,0.4678663
11,0.441358,0.4787535,0.47272727,0.45567012,0.4859813,0.46245062,0.4352679,0.45799458,0.45454544,0.48327142,0.45454544,0.4678663,0.41019413,0.4690722,0.55859375,0.5270271,0.46318293,0.48805463,0.46331236,0.43896103,0.51071423,0.46310437,0.5088968,0.44827586,0.46331236,0.48404258
12,0.42058825,0.4397463,0.45843825,0.44356954,0.46310437,0.4028926,0.46885246,0.46310437,0.45843825,0.46310437,0.49560118,0.44067797,0.44827586,0.46428567,0.4577465,0.4397463,0.46310437,0.4627832,0.4397463,0.4727273,0.49480972,0.4779412,0.47039473,0.5492958,0.50431037,0.57017547
13,0.44150943,0.43762377,0.41577822,0.4684685,0.5035212,0.4397463,0.48011363,0.4397463,0.47560975,0.5257353,0.4397463,0.52000004,0.48563218,0.4397463,0.45567012,0.4945652,0.44349676,0.40625006,0.50980395,0.43494424,0.5088968,0.49652776,0.44318184,0.42058825,0.4397463,0.45843825
14,0.4282353,0.44498777,0.4193549,0.4397463,0.44217685,0.39619043,0.4397463,0.4397463,0.4493827,0.4842407,0.44498777,0.4693141,0.47101447,0.4678663,0.49242425,0.4970588,0.4397463,0.4397463,0.4814815,0.45567012,0.6018519,0.53061223,0.4630137,0.5029762,0.45567012,0.4779412
15,0.46310437,0.5481928,0.38805968,0.39634147,0.43444732,0.41785717,0.47416413,0.43896103,0.4678663,0.4717742,0.44827586,0.44731185,0.4630137,0.50485444,0.44192636,0.4397463,0.4397463,0.40625,0.44827586,0.4678663,0.44827592,0.4767726,0.4397463,0.5416667,0.45567012,0.5090361
